date,owala,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2015-10-01,0,34,False,owala,Owala,owala,water bottle,SG,Singapore
2015-11-01,0,37,False,owala,Owala,owala,water bottle,SG,Singapore
2015-12-01,0,43,False,owala,Owala,owala,water bottle,SG,Singapore
2016-01-01,0,41,False,owala,Owala,owala,water bottle,SG,Singapore
2016-02-01,0,40,False,owala,Owala,owala,water bottle,SG,Singapore
2016-03-01,0,41,False,owala,Owala,owala,water bottle,SG,Singapore
2016-04-01,0,43,False,owala,Owala,owala,water bottle,SG,Singapore
2016-05-01,0,50,False,owala,Owala,owala,water bottle,SG,Singapore
2016-06-01,0,39,False,owala,Owala,owala,water bottle,SG,Singapore
2016-07-01,0,40,False,owala,Owala,owala,water bottle,SG,Singapore
2016-08-01,0,37,False,owala,Owala,owala,water bottle,SG,Singapore
2016-09-01,0,42,False,owala,Owala,owala,water bottle,SG,Singapore
2016-10-01,0,42,False,owala,Owala,owala,water bottle,SG,Singapore
2016-11-01,0,37,False,owala,Owala,owala,water bottle,SG,Singapore
2016-12-01,0,49,False,owala,Owala,owala,water bottle,SG,Singapore
2017-01-01,0,35,False,owala,Owala,owala,water bottle,SG,Singapore
2017-02-01,0,39,False,owala,Owala,owala,water bottle,SG,Singapore
2017-03-01,0,40,False,owala,Owala,owala,water bottle,SG,Singapore
2017-04-01,0,38,False,owala,Owala,owala,water bottle,SG,Singapore
2017-05-01,0,36,False,owala,Owala,owala,water bottle,SG,Singapore
2017-06-01,0,34,False,owala,Owala,owala,water bottle,SG,Singapore
2017-07-01,0,42,False,owala,Owala,owala,water bottle,SG,Singapore
2017-08-01,0,39,False,owala,Owala,owala,water bottle,SG,Singapore
2017-09-01,0,47,False,owala,Owala,owala,water bottle,SG,Singapore
2017-10-01,0,36,False,owala,Owala,owala,water bottle,SG,Singapore
2017-11-01,0,40,False,owala,Owala,owala,water bottle,SG,Singapore
2017-12-01,0,49,False,owala,Owala,owala,water bottle,SG,Singapore
2018-01-01,0,41,False,owala,Owala,owala,water bottle,SG,Singapore
2018-02-01,0,42,False,owala,Owala,owala,water bottle,SG,Singapore
2018-03-01,0,44,False,owala,Owala,owala,water bottle,SG,Singapore
2018-04-01,0,47,False,owala,Owala,owala,water bottle,SG,Singapore
2018-05-01,0,45,False,owala,Owala,owala,water bottle,SG,Singapore
2018-06-01,0,39,False,owala,Owala,owala,water bottle,SG,Singapore
2018-07-01,0,48,False,owala,Owala,owala,water bottle,SG,Singapore
2018-08-01,0,43,False,owala,Owala,owala,water bottle,SG,Singapore
2018-09-01,0,40,False,owala,Owala,owala,water bottle,SG,Singapore
2018-10-01,0,39,False,owala,Owala,owala,water bottle,SG,Singapore
2018-11-01,0,45,False,owala,Owala,owala,water bottle,SG,Singapore
2018-12-01,0,44,False,owala,Owala,owala,water bottle,SG,Singapore
2019-01-01,0,42,False,owala,Owala,owala,water bottle,SG,Singapore
2019-02-01,0,41,False,owala,Owala,owala,water bottle,SG,Singapore
2019-03-01,0,48,False,owala,Owala,owala,water bottle,SG,Singapore
2019-04-01,0,46,False,owala,Owala,owala,water bottle,SG,Singapore
2019-05-01,0,44,False,owala,Owala,owala,water bottle,SG,Singapore
2019-06-01,0,42,False,owala,Owala,owala,water bottle,SG,Singapore
2019-07-01,0,47,False,owala,Owala,owala,water bottle,SG,Singapore
2019-08-01,0,47,False,owala,Owala,owala,water bottle,SG,Singapore
2019-09-01,0,50,False,owala,Owala,owala,water bottle,SG,Singapore
2019-10-01,0,45,False,owala,Owala,owala,water bottle,SG,Singapore
2019-11-01,0,52,False,owala,Owala,owala,water bottle,SG,Singapore
2019-12-01,0,53,False,owala,Owala,owala,water bottle,SG,Singapore
2020-01-01,0,44,False,owala,Owala,owala,water bottle,SG,Singapore
2020-02-01,0,46,False,owala,Owala,owala,water bottle,SG,Singapore
2020-03-01,0,48,False,owala,Owala,owala,water bottle,SG,Singapore
2020-04-01,0,30,False,owala,Owala,owala,water bottle,SG,Singapore
2020-05-01,0,34,False,owala,Owala,owala,water bottle,SG,Singapore
2020-06-01,0,44,False,owala,Owala,owala,water bottle,SG,Singapore
2020-07-01,0,39,False,owala,Owala,owala,water bottle,SG,Singapore
2020-08-01,0,48,False,owala,Owala,owala,water bottle,SG,Singapore
2020-09-01,0,45,False,owala,Owala,owala,water bottle,SG,Singapore
2020-10-01,0,46,False,owala,Owala,owala,water bottle,SG,Singapore
2020-11-01,0,45,False,owala,Owala,owala,water bottle,SG,Singapore
2020-12-01,0,54,False,owala,Owala,owala,water bottle,SG,Singapore
2021-01-01,0,43,False,owala,Owala,owala,water bottle,SG,Singapore
2021-02-01,0,45,False,owala,Owala,owala,water bottle,SG,Singapore
2021-03-01,0,52,False,owala,Owala,owala,water bottle,SG,Singapore
2021-04-01,0,45,False,owala,Owala,owala,water bottle,SG,Singapore
2021-05-01,0,45,False,owala,Owala,owala,water bottle,SG,Singapore
2021-06-01,0,44,False,owala,Owala,owala,water bottle,SG,Singapore
2021-07-01,0,55,False,owala,Owala,owala,water bottle,SG,Singapore
2021-08-01,0,55,False,owala,Owala,owala,water bottle,SG,Singapore
2021-09-01,0,49,False,owala,Owala,owala,water bottle,SG,Singapore
2021-10-01,0,42,False,owala,Owala,owala,water bottle,SG,Singapore
2021-11-01,0,47,False,owala,Owala,owala,water bottle,SG,Singapore
2021-12-01,0,61,False,owala,Owala,owala,water bottle,SG,Singapore
2022-01-01,0,53,False,owala,Owala,owala,water bottle,SG,Singapore
2022-02-01,0,50,False,owala,Owala,owala,water bottle,SG,Singapore
2022-03-01,0,54,False,owala,Owala,owala,water bottle,SG,Singapore
2022-04-01,0,55,False,owala,Owala,owala,water bottle,SG,Singapore
2022-05-01,0,52,False,owala,Owala,owala,water bottle,SG,Singapore
2022-06-01,0,59,False,owala,Owala,owala,water bottle,SG,Singapore
2022-07-01,0,58,False,owala,Owala,owala,water bottle,SG,Singapore
2022-08-01,0,59,False,owala,Owala,owala,water bottle,SG,Singapore
2022-09-01,0,58,False,owala,Owala,owala,water bottle,SG,Singapore
2022-10-01,0,58,False,owala,Owala,owala,water bottle,SG,Singapore
2022-11-01,0,61,False,owala,Owala,owala,water bottle,SG,Singapore
2022-12-01,1,59,False,owala,Owala,owala,water bottle,SG,Singapore
2023-01-01,1,57,False,owala,Owala,owala,water bottle,SG,Singapore
2023-02-01,0,54,False,owala,Owala,owala,water bottle,SG,Singapore
2023-03-01,1,58,False,owala,Owala,owala,water bottle,SG,Singapore
2023-04-01,2,58,False,owala,Owala,owala,water bottle,SG,Singapore
2023-05-01,3,62,False,owala,Owala,owala,water bottle,SG,Singapore
2023-06-01,3,63,False,owala,Owala,owala,water bottle,SG,Singapore
2023-07-01,9,66,False,owala,Owala,owala,water bottle,SG,Singapore
2023-08-01,17,67,False,owala,Owala,owala,water bottle,SG,Singapore
2023-09-01,19,64,False,owala,Owala,owala,water bottle,SG,Singapore
2023-10-01,26,70,False,owala,Owala,owala,water bottle,SG,Singapore
2023-11-01,28,70,False,owala,Owala,owala,water bottle,SG,Singapore
2023-12-01,42,91,False,owala,Owala,owala,water bottle,SG,Singapore
2024-01-01,34,78,False,owala,Owala,owala,water bottle,SG,Singapore
2024-02-01,42,70,False,owala,Owala,owala,water bottle,SG,Singapore
2024-03-01,65,82,False,owala,Owala,owala,water bottle,SG,Singapore
2024-04-01,84,80,False,owala,Owala,owala,water bottle,SG,Singapore
2024-05-01,78,86,False,owala,Owala,owala,water bottle,SG,Singapore
2024-06-01,62,74,False,owala,Owala,owala,water bottle,SG,Singapore
2024-07-01,84,89,False,owala,Owala,owala,water bottle,SG,Singapore
2024-08-01,97,90,False,owala,Owala,owala,water bottle,SG,Singapore
2024-09-01,78,88,False,owala,Owala,owala,water bottle,SG,Singapore
2024-10-01,74,75,False,owala,Owala,owala,water bottle,SG,Singapore
2024-11-01,70,76,False,owala,Owala,owala,water bottle,SG,Singapore
2024-12-01,78,92,False,owala,Owala,owala,water bottle,SG,Singapore
2025-01-01,65,72,False,owala,Owala,owala,water bottle,SG,Singapore
2025-02-01,65,77,False,owala,Owala,owala,water bottle,SG,Singapore
2025-03-01,58,71,False,owala,Owala,owala,water bottle,SG,Singapore
2025-04-01,62,69,False,owala,Owala,owala,water bottle,SG,Singapore
2025-05-01,67,78,False,owala,Owala,owala,water bottle,SG,Singapore
2025-06-01,61,78,False,owala,Owala,owala,water bottle,SG,Singapore
2025-07-01,80,85,False,owala,Owala,owala,water bottle,SG,Singapore
2025-08-01,86,83,False,owala,Owala,owala,water bottle,SG,Singapore
2025-09-01,69,76,False,owala,Owala,owala,water bottle,SG,Singapore
2025-10-01,66,71,False,owala,Owala,owala,water bottle,SG,Singapore
2025-11-01,87,96,False,owala,Owala,owala,water bottle,SG,Singapore
2025-12-01,92,97,False,owala,Owala,owala,water bottle,SG,Singapore
2026-01-01,73,87,False,owala,Owala,owala,water bottle,SG,Singapore
2026-02-01,69,91,False,owala,Owala,owala,water bottle,SG,Singapore
2026-03-01,64,86,False,owala,Owala,owala,water bottle,SG,Singapore
2026-04-01,74,100,False,owala,Owala,owala,water bottle,SG,Singapore
2026-05-01,74,90,False,owala,Owala,owala,water bottle,SG,Singapore
2026-06-01,63,82,True,owala,Owala,owala,water bottle,SG,Singapore
