date,owala,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2015-04-01,0,6,False,owala,Owala,owala,water bottle,IT,Italy
2015-05-01,0,4,False,owala,Owala,owala,water bottle,IT,Italy
2015-06-01,0,6,False,owala,Owala,owala,water bottle,IT,Italy
2015-07-01,0,7,False,owala,Owala,owala,water bottle,IT,Italy
2015-08-01,0,6,False,owala,Owala,owala,water bottle,IT,Italy
2015-09-01,0,7,False,owala,Owala,owala,water bottle,IT,Italy
2015-10-01,0,5,False,owala,Owala,owala,water bottle,IT,Italy
2015-11-01,0,5,False,owala,Owala,owala,water bottle,IT,Italy
2015-12-01,0,5,False,owala,Owala,owala,water bottle,IT,Italy
2016-01-01,0,6,False,owala,Owala,owala,water bottle,IT,Italy
2016-02-01,0,7,False,owala,Owala,owala,water bottle,IT,Italy
2016-03-01,0,6,False,owala,Owala,owala,water bottle,IT,Italy
2016-04-01,0,7,False,owala,Owala,owala,water bottle,IT,Italy
2016-05-01,0,8,False,owala,Owala,owala,water bottle,IT,Italy
2016-06-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2016-07-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2016-08-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2016-09-01,0,18,False,owala,Owala,owala,water bottle,IT,Italy
2016-10-01,0,22,False,owala,Owala,owala,water bottle,IT,Italy
2016-11-01,0,24,False,owala,Owala,owala,water bottle,IT,Italy
2016-12-01,0,20,False,owala,Owala,owala,water bottle,IT,Italy
2017-01-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2017-02-01,0,8,False,owala,Owala,owala,water bottle,IT,Italy
2017-03-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2017-04-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2017-05-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2017-06-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2017-07-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2017-08-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2017-09-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2017-10-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2017-11-01,0,8,False,owala,Owala,owala,water bottle,IT,Italy
2017-12-01,0,7,False,owala,Owala,owala,water bottle,IT,Italy
2018-01-01,0,8,False,owala,Owala,owala,water bottle,IT,Italy
2018-02-01,0,7,False,owala,Owala,owala,water bottle,IT,Italy
2018-03-01,0,8,False,owala,Owala,owala,water bottle,IT,Italy
2018-04-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2018-05-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2018-06-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2018-07-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2018-08-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2018-09-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2018-10-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2018-11-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2018-12-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2019-01-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2019-02-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2019-03-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2019-04-01,0,14,False,owala,Owala,owala,water bottle,IT,Italy
2019-05-01,0,17,False,owala,Owala,owala,water bottle,IT,Italy
2019-06-01,0,14,False,owala,Owala,owala,water bottle,IT,Italy
2019-07-01,0,18,False,owala,Owala,owala,water bottle,IT,Italy
2019-08-01,0,18,False,owala,Owala,owala,water bottle,IT,Italy
2019-09-01,0,21,False,owala,Owala,owala,water bottle,IT,Italy
2019-10-01,0,17,False,owala,Owala,owala,water bottle,IT,Italy
2019-11-01,0,14,False,owala,Owala,owala,water bottle,IT,Italy
2019-12-01,0,13,False,owala,Owala,owala,water bottle,IT,Italy
2020-01-01,0,14,False,owala,Owala,owala,water bottle,IT,Italy
2020-02-01,0,12,False,owala,Owala,owala,water bottle,IT,Italy
2020-03-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2020-04-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2020-05-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2020-06-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2020-07-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2020-08-01,0,12,False,owala,Owala,owala,water bottle,IT,Italy
2020-09-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2020-10-01,0,8,False,owala,Owala,owala,water bottle,IT,Italy
2020-11-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2020-12-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2021-01-01,0,8,False,owala,Owala,owala,water bottle,IT,Italy
2021-02-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2021-03-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2021-04-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2021-05-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2021-06-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2021-07-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2021-08-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2021-09-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2021-10-01,0,9,False,owala,Owala,owala,water bottle,IT,Italy
2021-11-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2021-12-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2022-01-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2022-02-01,0,10,False,owala,Owala,owala,water bottle,IT,Italy
2022-03-01,0,11,False,owala,Owala,owala,water bottle,IT,Italy
2022-04-01,0,12,False,owala,Owala,owala,water bottle,IT,Italy
2022-05-01,0,13,False,owala,Owala,owala,water bottle,IT,Italy
2022-06-01,0,15,False,owala,Owala,owala,water bottle,IT,Italy
2022-07-01,0,17,False,owala,Owala,owala,water bottle,IT,Italy
2022-08-01,0,17,False,owala,Owala,owala,water bottle,IT,Italy
2022-09-01,0,15,False,owala,Owala,owala,water bottle,IT,Italy
2022-10-01,0,14,False,owala,Owala,owala,water bottle,IT,Italy
2022-11-01,0,13,False,owala,Owala,owala,water bottle,IT,Italy
2022-12-01,0,15,False,owala,Owala,owala,water bottle,IT,Italy
2023-01-01,0,15,False,owala,Owala,owala,water bottle,IT,Italy
2023-02-01,0,13,False,owala,Owala,owala,water bottle,IT,Italy
2023-03-01,0,13,False,owala,Owala,owala,water bottle,IT,Italy
2023-04-01,0,16,False,owala,Owala,owala,water bottle,IT,Italy
2023-05-01,0,17,False,owala,Owala,owala,water bottle,IT,Italy
2023-06-01,1,18,False,owala,Owala,owala,water bottle,IT,Italy
2023-07-01,1,22,False,owala,Owala,owala,water bottle,IT,Italy
2023-08-01,0,18,False,owala,Owala,owala,water bottle,IT,Italy
2023-09-01,2,17,False,owala,Owala,owala,water bottle,IT,Italy
2023-10-01,0,16,False,owala,Owala,owala,water bottle,IT,Italy
2023-11-01,0,15,False,owala,Owala,owala,water bottle,IT,Italy
2023-12-01,1,16,False,owala,Owala,owala,water bottle,IT,Italy
2024-01-01,2,16,False,owala,Owala,owala,water bottle,IT,Italy
2024-02-01,0,18,False,owala,Owala,owala,water bottle,IT,Italy
2024-03-01,1,20,False,owala,Owala,owala,water bottle,IT,Italy
2024-04-01,2,20,False,owala,Owala,owala,water bottle,IT,Italy
2024-05-01,2,20,False,owala,Owala,owala,water bottle,IT,Italy
2024-06-01,2,24,False,owala,Owala,owala,water bottle,IT,Italy
2024-07-01,4,25,False,owala,Owala,owala,water bottle,IT,Italy
2024-08-01,6,28,False,owala,Owala,owala,water bottle,IT,Italy
2024-09-01,3,24,False,owala,Owala,owala,water bottle,IT,Italy
2024-10-01,4,21,False,owala,Owala,owala,water bottle,IT,Italy
2024-11-01,5,22,False,owala,Owala,owala,water bottle,IT,Italy
2024-12-01,5,18,False,owala,Owala,owala,water bottle,IT,Italy
2025-01-01,5,22,False,owala,Owala,owala,water bottle,IT,Italy
2025-02-01,3,23,False,owala,Owala,owala,water bottle,IT,Italy
2025-03-01,4,27,False,owala,Owala,owala,water bottle,IT,Italy
2025-04-01,4,30,False,owala,Owala,owala,water bottle,IT,Italy
2025-05-01,4,33,False,owala,Owala,owala,water bottle,IT,Italy
2025-06-01,5,37,False,owala,Owala,owala,water bottle,IT,Italy
2025-07-01,9,25,False,owala,Owala,owala,water bottle,IT,Italy
2025-08-01,10,28,False,owala,Owala,owala,water bottle,IT,Italy
2025-09-01,8,23,False,owala,Owala,owala,water bottle,IT,Italy
2025-10-01,6,21,False,owala,Owala,owala,water bottle,IT,Italy
2025-11-01,12,40,False,owala,Owala,owala,water bottle,IT,Italy
2025-12-01,8,38,False,owala,Owala,owala,water bottle,IT,Italy
2026-01-01,7,43,False,owala,Owala,owala,water bottle,IT,Italy
2026-02-01,6,100,False,owala,Owala,owala,water bottle,IT,Italy
2026-03-01,7,39,False,owala,Owala,owala,water bottle,IT,Italy
2026-04-01,8,38,False,owala,Owala,owala,water bottle,IT,Italy
2026-05-01,9,34,False,owala,Owala,owala,water bottle,IT,Italy
2026-06-01,10,38,True,owala,Owala,owala,water bottle,IT,Italy
