date,hydro flask,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2013-02-01,0,11,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-03-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-04-01,0,10,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-05-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-06-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-07-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-08-01,0,12,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-09-01,0,11,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-10-01,0,10,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-11-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2013-12-01,0,12,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-01-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-02-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-03-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-04-01,0,13,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-05-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-06-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-07-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-08-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-09-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-10-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-11-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2014-12-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-01-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-02-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-03-01,1,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-04-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-05-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-06-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-07-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-08-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-09-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-10-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-11-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2015-12-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-01-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-02-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-03-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-04-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-05-01,0,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-06-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-07-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-08-01,0,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-09-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-10-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-11-01,0,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2016-12-01,0,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-01-01,0,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-02-01,0,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-03-01,0,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-04-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-05-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-06-01,0,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-07-01,0,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-08-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-09-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-10-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-11-01,0,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2017-12-01,0,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-01-01,0,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-02-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-03-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-04-01,0,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-05-01,0,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-06-01,0,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-07-01,1,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-08-01,0,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-09-01,1,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-10-01,0,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-11-01,1,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2018-12-01,2,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-01-01,2,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-02-01,3,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-03-01,2,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-04-01,3,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-05-01,3,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-06-01,4,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-07-01,8,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-08-01,24,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-09-01,27,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-10-01,19,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-11-01,19,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2019-12-01,15,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-01-01,10,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-02-01,9,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-03-01,6,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-04-01,3,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-05-01,5,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-06-01,3,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-07-01,5,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-08-01,3,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-09-01,4,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-10-01,4,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-11-01,7,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2020-12-01,11,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-01-01,8,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-02-01,6,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-03-01,5,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-04-01,7,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-05-01,5,46,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-06-01,6,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-07-01,7,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-08-01,7,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-09-01,8,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-10-01,8,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-11-01,12,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2021-12-01,15,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-01-01,17,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-02-01,19,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-03-01,13,45,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-04-01,9,47,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-05-01,10,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-06-01,10,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-07-01,9,50,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-08-01,11,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-09-01,11,50,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-10-01,11,48,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-11-01,18,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2022-12-01,17,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-01-01,15,61,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-02-01,15,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-03-01,13,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-04-01,11,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-05-01,8,59,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-06-01,11,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-07-01,10,61,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-08-01,12,61,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-09-01,9,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-10-01,10,55,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-11-01,13,68,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2023-12-01,17,78,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-01-01,12,83,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-02-01,12,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-03-01,10,64,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-04-01,10,64,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-05-01,9,73,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-06-01,10,63,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-07-01,8,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-08-01,9,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-09-01,7,61,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-10-01,8,61,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-11-01,13,75,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2024-12-01,15,85,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-01-01,12,76,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-02-01,11,74,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-03-01,8,71,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-04-01,9,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-05-01,7,73,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-06-01,9,76,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-07-01,9,69,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-08-01,8,71,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-09-01,7,63,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-10-01,7,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-11-01,17,83,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2025-12-01,19,100,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2026-01-01,12,83,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2026-02-01,9,87,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2026-03-01,8,80,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2026-04-01,8,82,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2026-05-01,9,88,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
2026-06-01,8,81,True,hydro_flask,Hydro Flask,hydro flask,water bottle,NZ,New Zealand
