date,hydro flask,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2013-01-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-02-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-03-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-04-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-05-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-06-01,1,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-07-01,1,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-08-01,1,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-09-01,1,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-10-01,1,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-11-01,1,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2013-12-01,1,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-01-01,1,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-02-01,1,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-03-01,1,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-04-01,1,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-05-01,1,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-06-01,1,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-07-01,2,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-08-01,2,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-09-01,2,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-10-01,2,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-11-01,2,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2014-12-01,2,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-01-01,2,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-02-01,1,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-03-01,1,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-04-01,2,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-05-01,2,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-06-01,2,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-07-01,3,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-08-01,4,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-09-01,3,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-10-01,3,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-11-01,3,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2015-12-01,4,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-01-01,3,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-02-01,3,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-03-01,3,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-04-01,3,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-05-01,3,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-06-01,4,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-07-01,5,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-08-01,6,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-09-01,5,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-10-01,4,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-11-01,5,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2016-12-01,6,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-01-01,4,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-02-01,4,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-03-01,4,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-04-01,4,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-05-01,5,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-06-01,6,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-07-01,7,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-08-01,8,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-09-01,7,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-10-01,5,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-11-01,8,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2017-12-01,9,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-01-01,7,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-02-01,7,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-03-01,8,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-04-01,9,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-05-01,11,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-06-01,10,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-07-01,14,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-08-01,15,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-09-01,12,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-10-01,9,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-11-01,15,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2018-12-01,17,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-01-01,12,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-02-01,13,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-03-01,13,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-04-01,14,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-05-01,16,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-06-01,19,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-07-01,26,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-08-01,47,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-09-01,51,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-10-01,37,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-11-01,35,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2019-12-01,39,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-01-01,21,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-02-01,15,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-03-01,11,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-04-01,8,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-05-01,9,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-06-01,10,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-07-01,11,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-08-01,12,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-09-01,8,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-10-01,7,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-11-01,9,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2020-12-01,9,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-01-01,6,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-02-01,5,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-03-01,6,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-04-01,6,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-05-01,7,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-06-01,7,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-07-01,8,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-08-01,9,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-09-01,7,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-10-01,6,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-11-01,8,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2021-12-01,9,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-01-01,7,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-02-01,6,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-03-01,6,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-04-01,6,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-05-01,6,47,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-06-01,7,50,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-07-01,9,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-08-01,9,55,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-09-01,7,45,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-10-01,8,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-11-01,7,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2022-12-01,9,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-01-01,6,47,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-02-01,6,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-03-01,5,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-04-01,5,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-05-01,6,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-06-01,7,50,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-07-01,8,55,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-08-01,8,55,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-09-01,6,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-10-01,5,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-11-01,7,50,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2023-12-01,7,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-01-01,7,59,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-02-01,5,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-03-01,5,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-04-01,5,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-05-01,5,55,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-06-01,5,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-07-01,6,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-08-01,6,70,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-09-01,4,55,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-10-01,3,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-11-01,3,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2024-12-01,5,60,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-01-01,3,50,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-02-01,3,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-03-01,3,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-04-01,3,51,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-05-01,3,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-06-01,4,60,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-07-01,5,76,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-08-01,5,74,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-09-01,3,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-10-01,3,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-11-01,8,65,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2025-12-01,5,72,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2026-01-01,3,55,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2026-02-01,3,65,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2026-03-01,5,68,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2026-04-01,8,100,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2026-05-01,7,95,False,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
2026-06-01,5,84,True,hydro_flask,Hydro Flask,hydro flask,water bottle,US,United States
