date,hydro flask,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2015-06-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2015-07-01,0,10,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2015-08-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2015-09-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2015-10-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2015-11-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2015-12-01,0,11,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-01-01,0,13,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-02-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-03-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-04-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-05-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-06-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-07-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-08-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-09-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-10-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-11-01,0,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2016-12-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-01-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-02-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-03-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-04-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-05-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-06-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-07-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-08-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-09-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-10-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-11-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2017-12-01,7,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-01-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-02-01,0,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-03-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-04-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-05-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-06-01,5,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-07-01,0,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-08-01,4,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-09-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-10-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-11-01,4,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2018-12-01,5,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-01-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-02-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-03-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-04-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-05-01,5,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-06-01,11,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-07-01,23,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-08-01,87,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-09-01,100,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-10-01,64,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-11-01,63,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2019-12-01,47,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-01-01,22,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-02-01,18,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-03-01,13,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-04-01,10,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-05-01,9,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-06-01,13,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-07-01,14,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-08-01,17,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-09-01,13,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-10-01,10,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-11-01,15,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2020-12-01,16,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-01-01,13,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-02-01,6,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-03-01,8,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-04-01,11,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-05-01,12,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-06-01,16,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-07-01,18,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-08-01,13,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-09-01,14,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-10-01,8,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-11-01,19,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2021-12-01,23,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-01-01,19,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-02-01,15,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-03-01,11,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-04-01,11,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-05-01,15,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-06-01,14,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-07-01,15,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-08-01,21,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-09-01,12,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-10-01,12,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-11-01,25,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2022-12-01,25,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-01-01,17,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-02-01,16,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-03-01,15,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-04-01,13,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-05-01,10,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-06-01,23,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-07-01,18,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-08-01,23,46,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-09-01,10,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-10-01,12,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-11-01,15,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2023-12-01,16,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-01-01,15,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-02-01,17,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-03-01,13,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-04-01,13,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-05-01,16,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-06-01,16,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-07-01,26,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-08-01,29,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-09-01,19,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-10-01,17,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-11-01,22,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2024-12-01,19,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-01-01,19,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-02-01,13,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-03-01,14,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-04-01,16,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-05-01,14,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-06-01,18,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-07-01,23,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-08-01,30,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-09-01,25,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-10-01,16,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-11-01,41,54,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2025-12-01,34,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2026-01-01,23,52,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2026-02-01,31,86,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2026-03-01,22,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2026-04-01,21,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2026-05-01,18,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
2026-06-01,25,47,True,hydro_flask,Hydro Flask,hydro flask,water bottle,NO,Norway
