date,hydro flask,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2012-01-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-02-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-03-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-04-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-05-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-06-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-07-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-08-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-09-01,0,15,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-10-01,0,14,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-11-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2012-12-01,0,16,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-01-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-02-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-03-01,0,18,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-04-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-05-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-06-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-07-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-08-01,0,19,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-09-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-10-01,0,17,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-11-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2013-12-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-01-01,0,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-02-01,0,20,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-03-01,0,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-04-01,0,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-05-01,0,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-06-01,0,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-07-01,1,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-08-01,0,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-09-01,0,23,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-10-01,0,21,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-11-01,0,22,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2014-12-01,1,25,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-01-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-02-01,0,26,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-03-01,0,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-04-01,0,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-05-01,1,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-06-01,1,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-07-01,1,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-08-01,1,28,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-09-01,1,27,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-10-01,1,24,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-11-01,1,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2015-12-01,1,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-01-01,1,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-02-01,1,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-03-01,1,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-04-01,1,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-05-01,1,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-06-01,1,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-07-01,1,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-08-01,1,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-09-01,1,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-10-01,1,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-11-01,1,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2016-12-01,1,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-01-01,1,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-02-01,1,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-03-01,1,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-04-01,1,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-05-01,1,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-06-01,1,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-07-01,1,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-08-01,2,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-09-01,2,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-10-01,1,29,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-11-01,1,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2017-12-01,2,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-01-01,1,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-02-01,1,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-03-01,1,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-04-01,1,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-05-01,2,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-06-01,2,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-07-01,3,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-08-01,4,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-09-01,3,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-10-01,2,30,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-11-01,4,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2018-12-01,5,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-01-01,4,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-02-01,5,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-03-01,5,36,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-04-01,6,38,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-05-01,7,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-06-01,11,79,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-07-01,17,48,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-08-01,31,47,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-09-01,33,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-10-01,24,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-11-01,23,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2019-12-01,24,48,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-01-01,12,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-02-01,8,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-03-01,5,32,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-04-01,4,31,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-05-01,5,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-06-01,6,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-07-01,8,46,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-08-01,9,47,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-09-01,6,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-10-01,4,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-11-01,7,33,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2020-12-01,7,35,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-01-01,4,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-02-01,4,37,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-03-01,4,42,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-04-01,4,41,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-05-01,5,45,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-06-01,6,51,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-07-01,6,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-08-01,7,53,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-09-01,6,40,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-10-01,5,34,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-11-01,7,39,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2021-12-01,8,43,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-01-01,6,51,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-02-01,5,44,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-03-01,5,47,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-04-01,5,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-05-01,6,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-06-01,6,59,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-07-01,7,65,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-08-01,9,68,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-09-01,6,58,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-10-01,6,49,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-11-01,8,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2022-12-01,8,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-01-01,6,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-02-01,6,56,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-03-01,5,59,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-04-01,5,59,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-05-01,6,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-06-01,6,62,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-07-01,7,69,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-08-01,7,71,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-09-01,6,67,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-10-01,4,57,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-11-01,7,76,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2023-12-01,7,81,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-01-01,6,82,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-02-01,5,73,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-03-01,5,68,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-04-01,5,73,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-05-01,5,74,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-06-01,5,76,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-07-01,5,82,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-08-01,6,88,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-09-01,5,79,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-10-01,4,66,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-11-01,5,78,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2024-12-01,6,87,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-01-01,4,73,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-02-01,4,70,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-03-01,4,68,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-04-01,4,71,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-05-01,4,76,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-06-01,4,78,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-07-01,5,89,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-08-01,6,100,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-09-01,5,79,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-10-01,3,64,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-11-01,7,85,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2025-12-01,6,92,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2026-01-01,4,79,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2026-02-01,4,87,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2026-03-01,4,83,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2026-04-01,4,79,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2026-05-01,4,88,False,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
2026-06-01,5,89,True,hydro_flask,Hydro Flask,hydro flask,water bottle,CA,Canada
