date,owala,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2017-02-01,0,38,False,owala,Owala,owala,water bottle,PH,Philippines
2017-03-01,0,31,False,owala,Owala,owala,water bottle,PH,Philippines
2017-04-01,0,30,False,owala,Owala,owala,water bottle,PH,Philippines
2017-05-01,0,31,False,owala,Owala,owala,water bottle,PH,Philippines
2017-06-01,0,31,False,owala,Owala,owala,water bottle,PH,Philippines
2017-07-01,0,37,False,owala,Owala,owala,water bottle,PH,Philippines
2017-08-01,0,35,False,owala,Owala,owala,water bottle,PH,Philippines
2017-09-01,0,39,False,owala,Owala,owala,water bottle,PH,Philippines
2017-10-01,0,32,False,owala,Owala,owala,water bottle,PH,Philippines
2017-11-01,0,42,False,owala,Owala,owala,water bottle,PH,Philippines
2017-12-01,0,39,False,owala,Owala,owala,water bottle,PH,Philippines
2018-01-01,0,36,False,owala,Owala,owala,water bottle,PH,Philippines
2018-02-01,0,44,False,owala,Owala,owala,water bottle,PH,Philippines
2018-03-01,0,41,False,owala,Owala,owala,water bottle,PH,Philippines
2018-04-01,0,39,False,owala,Owala,owala,water bottle,PH,Philippines
2018-05-01,0,37,False,owala,Owala,owala,water bottle,PH,Philippines
2018-06-01,0,42,False,owala,Owala,owala,water bottle,PH,Philippines
2018-07-01,0,44,False,owala,Owala,owala,water bottle,PH,Philippines
2018-08-01,0,38,False,owala,Owala,owala,water bottle,PH,Philippines
2018-09-01,0,43,False,owala,Owala,owala,water bottle,PH,Philippines
2018-10-01,0,37,False,owala,Owala,owala,water bottle,PH,Philippines
2018-11-01,0,52,False,owala,Owala,owala,water bottle,PH,Philippines
2018-12-01,0,39,False,owala,Owala,owala,water bottle,PH,Philippines
2019-01-01,0,42,False,owala,Owala,owala,water bottle,PH,Philippines
2019-02-01,0,42,False,owala,Owala,owala,water bottle,PH,Philippines
2019-03-01,0,39,False,owala,Owala,owala,water bottle,PH,Philippines
2019-04-01,0,40,False,owala,Owala,owala,water bottle,PH,Philippines
2019-05-01,0,43,False,owala,Owala,owala,water bottle,PH,Philippines
2019-06-01,0,52,False,owala,Owala,owala,water bottle,PH,Philippines
2019-07-01,0,52,False,owala,Owala,owala,water bottle,PH,Philippines
2019-08-01,0,51,False,owala,Owala,owala,water bottle,PH,Philippines
2019-09-01,0,45,False,owala,Owala,owala,water bottle,PH,Philippines
2019-10-01,0,42,False,owala,Owala,owala,water bottle,PH,Philippines
2019-11-01,0,58,False,owala,Owala,owala,water bottle,PH,Philippines
2019-12-01,0,44,False,owala,Owala,owala,water bottle,PH,Philippines
2020-01-01,0,49,False,owala,Owala,owala,water bottle,PH,Philippines
2020-02-01,0,49,False,owala,Owala,owala,water bottle,PH,Philippines
2020-03-01,0,45,False,owala,Owala,owala,water bottle,PH,Philippines
2020-04-01,0,41,False,owala,Owala,owala,water bottle,PH,Philippines
2020-05-01,0,43,False,owala,Owala,owala,water bottle,PH,Philippines
2020-06-01,0,44,False,owala,Owala,owala,water bottle,PH,Philippines
2020-07-01,0,47,False,owala,Owala,owala,water bottle,PH,Philippines
2020-08-01,0,43,False,owala,Owala,owala,water bottle,PH,Philippines
2020-09-01,0,53,False,owala,Owala,owala,water bottle,PH,Philippines
2020-10-01,0,60,False,owala,Owala,owala,water bottle,PH,Philippines
2020-11-01,0,63,False,owala,Owala,owala,water bottle,PH,Philippines
2020-12-01,0,55,False,owala,Owala,owala,water bottle,PH,Philippines
2021-01-01,0,51,False,owala,Owala,owala,water bottle,PH,Philippines
2021-02-01,0,52,False,owala,Owala,owala,water bottle,PH,Philippines
2021-03-01,0,53,False,owala,Owala,owala,water bottle,PH,Philippines
2021-04-01,0,59,False,owala,Owala,owala,water bottle,PH,Philippines
2021-05-01,0,60,False,owala,Owala,owala,water bottle,PH,Philippines
2021-06-01,0,52,False,owala,Owala,owala,water bottle,PH,Philippines
2021-07-01,0,42,False,owala,Owala,owala,water bottle,PH,Philippines
2021-08-01,0,41,False,owala,Owala,owala,water bottle,PH,Philippines
2021-09-01,0,57,False,owala,Owala,owala,water bottle,PH,Philippines
2021-10-01,0,64,False,owala,Owala,owala,water bottle,PH,Philippines
2021-11-01,0,63,False,owala,Owala,owala,water bottle,PH,Philippines
2021-12-01,0,49,False,owala,Owala,owala,water bottle,PH,Philippines
2022-01-01,0,57,False,owala,Owala,owala,water bottle,PH,Philippines
2022-02-01,0,68,False,owala,Owala,owala,water bottle,PH,Philippines
2022-03-01,0,72,False,owala,Owala,owala,water bottle,PH,Philippines
2022-04-01,0,68,False,owala,Owala,owala,water bottle,PH,Philippines
2022-05-01,0,66,False,owala,Owala,owala,water bottle,PH,Philippines
2022-06-01,0,62,False,owala,Owala,owala,water bottle,PH,Philippines
2022-07-01,0,52,False,owala,Owala,owala,water bottle,PH,Philippines
2022-08-01,0,70,False,owala,Owala,owala,water bottle,PH,Philippines
2022-09-01,0,77,False,owala,Owala,owala,water bottle,PH,Philippines
2022-10-01,0,74,False,owala,Owala,owala,water bottle,PH,Philippines
2022-11-01,0,64,False,owala,Owala,owala,water bottle,PH,Philippines
2022-12-01,0,57,False,owala,Owala,owala,water bottle,PH,Philippines
2023-01-01,0,59,False,owala,Owala,owala,water bottle,PH,Philippines
2023-02-01,0,61,False,owala,Owala,owala,water bottle,PH,Philippines
2023-03-01,0,62,False,owala,Owala,owala,water bottle,PH,Philippines
2023-04-01,0,59,False,owala,Owala,owala,water bottle,PH,Philippines
2023-05-01,1,64,False,owala,Owala,owala,water bottle,PH,Philippines
2023-06-01,1,52,False,owala,Owala,owala,water bottle,PH,Philippines
2023-07-01,1,44,False,owala,Owala,owala,water bottle,PH,Philippines
2023-08-01,2,57,False,owala,Owala,owala,water bottle,PH,Philippines
2023-09-01,3,65,False,owala,Owala,owala,water bottle,PH,Philippines
2023-10-01,2,56,False,owala,Owala,owala,water bottle,PH,Philippines
2023-11-01,5,58,False,owala,Owala,owala,water bottle,PH,Philippines
2023-12-01,7,53,False,owala,Owala,owala,water bottle,PH,Philippines
2024-01-01,11,54,False,owala,Owala,owala,water bottle,PH,Philippines
2024-02-01,16,58,False,owala,Owala,owala,water bottle,PH,Philippines
2024-03-01,19,54,False,owala,Owala,owala,water bottle,PH,Philippines
2024-04-01,25,63,False,owala,Owala,owala,water bottle,PH,Philippines
2024-05-01,24,54,False,owala,Owala,owala,water bottle,PH,Philippines
2024-06-01,28,45,False,owala,Owala,owala,water bottle,PH,Philippines
2024-07-01,37,54,False,owala,Owala,owala,water bottle,PH,Philippines
2024-08-01,36,63,False,owala,Owala,owala,water bottle,PH,Philippines
2024-09-01,30,61,False,owala,Owala,owala,water bottle,PH,Philippines
2024-10-01,25,52,False,owala,Owala,owala,water bottle,PH,Philippines
2024-11-01,26,56,False,owala,Owala,owala,water bottle,PH,Philippines
2024-12-01,26,53,False,owala,Owala,owala,water bottle,PH,Philippines
2025-01-01,29,56,False,owala,Owala,owala,water bottle,PH,Philippines
2025-02-01,23,57,False,owala,Owala,owala,water bottle,PH,Philippines
2025-03-01,23,58,False,owala,Owala,owala,water bottle,PH,Philippines
2025-04-01,31,57,False,owala,Owala,owala,water bottle,PH,Philippines
2025-05-01,35,53,False,owala,Owala,owala,water bottle,PH,Philippines
2025-06-01,35,58,False,owala,Owala,owala,water bottle,PH,Philippines
2025-07-01,34,61,False,owala,Owala,owala,water bottle,PH,Philippines
2025-08-01,34,62,False,owala,Owala,owala,water bottle,PH,Philippines
2025-09-01,29,58,False,owala,Owala,owala,water bottle,PH,Philippines
2025-10-01,28,54,False,owala,Owala,owala,water bottle,PH,Philippines
2025-11-01,39,62,False,owala,Owala,owala,water bottle,PH,Philippines
2025-12-01,34,58,False,owala,Owala,owala,water bottle,PH,Philippines
2026-01-01,32,66,False,owala,Owala,owala,water bottle,PH,Philippines
2026-02-01,26,100,False,owala,Owala,owala,water bottle,PH,Philippines
2026-03-01,29,62,False,owala,Owala,owala,water bottle,PH,Philippines
2026-04-01,33,65,False,owala,Owala,owala,water bottle,PH,Philippines
2026-05-01,39,58,False,owala,Owala,owala,water bottle,PH,Philippines
2026-06-01,40,65,True,owala,Owala,owala,water bottle,PH,Philippines
