date,owala,water bottle,isPartial,trend_slug,trend_label,trend_query,baseline_term,geo,country
2015-02-01,0,7,False,owala,Owala,owala,water bottle,JP,Japan
2015-03-01,0,7,False,owala,Owala,owala,water bottle,JP,Japan
2015-04-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2015-05-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2015-06-01,0,7,False,owala,Owala,owala,water bottle,JP,Japan
2015-07-01,0,7,False,owala,Owala,owala,water bottle,JP,Japan
2015-08-01,0,7,False,owala,Owala,owala,water bottle,JP,Japan
2015-09-01,0,6,False,owala,Owala,owala,water bottle,JP,Japan
2015-10-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2015-11-01,0,6,False,owala,Owala,owala,water bottle,JP,Japan
2015-12-01,0,6,False,owala,Owala,owala,water bottle,JP,Japan
2016-01-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2016-02-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2016-03-01,0,7,False,owala,Owala,owala,water bottle,JP,Japan
2016-04-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2016-05-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2016-06-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2016-07-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2016-08-01,0,7,False,owala,Owala,owala,water bottle,JP,Japan
2016-09-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2016-10-01,0,8,False,owala,Owala,owala,water bottle,JP,Japan
2016-11-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2016-12-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2017-01-01,0,7,False,owala,Owala,owala,water bottle,JP,Japan
2017-02-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2017-03-01,0,8,False,owala,Owala,owala,water bottle,JP,Japan
2017-04-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2017-05-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2017-06-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2017-07-01,0,8,False,owala,Owala,owala,water bottle,JP,Japan
2017-08-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2017-09-01,0,8,False,owala,Owala,owala,water bottle,JP,Japan
2017-10-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2017-11-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2017-12-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2018-01-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2018-02-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2018-03-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2018-04-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2018-05-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2018-06-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2018-07-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2018-08-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2018-09-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2018-10-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2018-11-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2018-12-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2019-01-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2019-02-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2019-03-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2019-04-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2019-05-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2019-06-01,0,14,False,owala,Owala,owala,water bottle,JP,Japan
2019-07-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2019-08-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2019-09-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2019-10-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2019-11-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2019-12-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2020-01-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2020-02-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2020-03-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2020-04-01,0,8,False,owala,Owala,owala,water bottle,JP,Japan
2020-05-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2020-06-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2020-07-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2020-08-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2020-09-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2020-10-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2020-11-01,0,8,False,owala,Owala,owala,water bottle,JP,Japan
2020-12-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2021-01-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2021-02-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2021-03-01,0,13,False,owala,Owala,owala,water bottle,JP,Japan
2021-04-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2021-05-01,0,14,False,owala,Owala,owala,water bottle,JP,Japan
2021-06-01,0,15,False,owala,Owala,owala,water bottle,JP,Japan
2021-07-01,0,14,False,owala,Owala,owala,water bottle,JP,Japan
2021-08-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2021-09-01,0,10,False,owala,Owala,owala,water bottle,JP,Japan
2021-10-01,0,9,False,owala,Owala,owala,water bottle,JP,Japan
2021-11-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2021-12-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2022-01-01,0,15,False,owala,Owala,owala,water bottle,JP,Japan
2022-02-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2022-03-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2022-04-01,0,15,False,owala,Owala,owala,water bottle,JP,Japan
2022-05-01,0,14,False,owala,Owala,owala,water bottle,JP,Japan
2022-06-01,0,16,False,owala,Owala,owala,water bottle,JP,Japan
2022-07-01,0,14,False,owala,Owala,owala,water bottle,JP,Japan
2022-08-01,0,13,False,owala,Owala,owala,water bottle,JP,Japan
2022-09-01,0,11,False,owala,Owala,owala,water bottle,JP,Japan
2022-10-01,0,14,False,owala,Owala,owala,water bottle,JP,Japan
2022-11-01,0,13,False,owala,Owala,owala,water bottle,JP,Japan
2022-12-01,0,12,False,owala,Owala,owala,water bottle,JP,Japan
2023-01-01,1,13,False,owala,Owala,owala,water bottle,JP,Japan
2023-02-01,0,14,False,owala,Owala,owala,water bottle,JP,Japan
2023-03-01,0,13,False,owala,Owala,owala,water bottle,JP,Japan
2023-04-01,0,15,False,owala,Owala,owala,water bottle,JP,Japan
2023-05-01,0,16,False,owala,Owala,owala,water bottle,JP,Japan
2023-06-01,0,18,False,owala,Owala,owala,water bottle,JP,Japan
2023-07-01,0,19,False,owala,Owala,owala,water bottle,JP,Japan
2023-08-01,1,18,False,owala,Owala,owala,water bottle,JP,Japan
2023-09-01,0,18,False,owala,Owala,owala,water bottle,JP,Japan
2023-10-01,0,20,False,owala,Owala,owala,water bottle,JP,Japan
2023-11-01,0,23,False,owala,Owala,owala,water bottle,JP,Japan
2023-12-01,2,19,False,owala,Owala,owala,water bottle,JP,Japan
2024-01-01,7,21,False,owala,Owala,owala,water bottle,JP,Japan
2024-02-01,4,21,False,owala,Owala,owala,water bottle,JP,Japan
2024-03-01,4,23,False,owala,Owala,owala,water bottle,JP,Japan
2024-04-01,6,20,False,owala,Owala,owala,water bottle,JP,Japan
2024-05-01,5,26,False,owala,Owala,owala,water bottle,JP,Japan
2024-06-01,7,28,False,owala,Owala,owala,water bottle,JP,Japan
2024-07-01,8,23,False,owala,Owala,owala,water bottle,JP,Japan
2024-08-01,18,23,False,owala,Owala,owala,water bottle,JP,Japan
2024-09-01,16,23,False,owala,Owala,owala,water bottle,JP,Japan
2024-10-01,15,24,False,owala,Owala,owala,water bottle,JP,Japan
2024-11-01,10,28,False,owala,Owala,owala,water bottle,JP,Japan
2024-12-01,8,26,False,owala,Owala,owala,water bottle,JP,Japan
2025-01-01,8,23,False,owala,Owala,owala,water bottle,JP,Japan
2025-02-01,9,21,False,owala,Owala,owala,water bottle,JP,Japan
2025-03-01,10,22,False,owala,Owala,owala,water bottle,JP,Japan
2025-04-01,10,34,False,owala,Owala,owala,water bottle,JP,Japan
2025-05-01,12,27,False,owala,Owala,owala,water bottle,JP,Japan
2025-06-01,12,32,False,owala,Owala,owala,water bottle,JP,Japan
2025-07-01,11,26,False,owala,Owala,owala,water bottle,JP,Japan
2025-08-01,13,25,False,owala,Owala,owala,water bottle,JP,Japan
2025-09-01,13,23,False,owala,Owala,owala,water bottle,JP,Japan
2025-10-01,12,25,False,owala,Owala,owala,water bottle,JP,Japan
2025-11-01,27,89,False,owala,Owala,owala,water bottle,JP,Japan
2025-12-01,20,89,False,owala,Owala,owala,water bottle,JP,Japan
2026-01-01,17,73,False,owala,Owala,owala,water bottle,JP,Japan
2026-02-01,34,92,False,owala,Owala,owala,water bottle,JP,Japan
2026-03-01,40,91,False,owala,Owala,owala,water bottle,JP,Japan
2026-04-01,44,100,False,owala,Owala,owala,water bottle,JP,Japan
2026-05-01,49,90,False,owala,Owala,owala,water bottle,JP,Japan
2026-06-01,49,58,True,owala,Owala,owala,water bottle,JP,Japan
